latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-2.54479,114.59853,304.71,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.5,1.65,N
-2.54654,114.60944,305.21,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.29,1.19,N
-2.24787,112.73886,305.83,0.49,0.4,2023-10-06,1739,1,nominal,2.0NRT,293.13,1.03,N
-2.51698,114.40334,307.95,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,286.69,1.44,N
-2.51757,114.40705,303.33,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,286.98,0.98,N
-2.54993,114.60891,304.57,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.24,1.19,N
-2.55614,114.60423,308.83,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.15,1.73,N
-2.55673,114.60786,313.66,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.44,1.73,N
-2.52724,114.40174,308.69,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,288.59,2.31,N
-2.55896,114.60004,304.49,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.32,1.45,N
-2.55954,114.60368,305.59,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.23,1.93,N
-2.53006,114.3975,327.34,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,289.98,2.31,N
-2.53125,114.40491,323.89,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,290.88,2.02,N
-2.53066,114.4012,319.38,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,290.81,2.31,N
-2.53184,114.40862,306.99,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,288.34,2.02,N
-2.5641,114.61042,305.17,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,292.73,1.41,N
-2.53349,114.39697,334.65,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,292.37,3.78,N
-2.53408,114.40067,326.9,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,292.11,3.78,N
-2.53467,114.40437,324.8,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,291.05,1.71,N
-2.31383,113.02957,307.41,0.47,0.4,2023-10-06,1739,1,nominal,2.0NRT,292.98,1.46,N
-2.53526,114.40807,314.59,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,289.9,1.71,N
-2.53644,114.41546,309.11,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,288.55,1.75,N
-2.56749,114.6099,304.03,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.28,1.66,N
-2.31816,113.03323,306.58,0.47,0.4,2023-10-06,1739,1,nominal,2.0NRT,292.16,1.39,N
-2.53809,114.40384,309.36,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,289.49,1.71,N
-2.53868,114.40753,306.46,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,288.87,1.71,N
-2.53927,114.41123,314.16,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,289.49,1.75,N
-2.53986,114.41492,319.91,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,290.22,1.75,N
-2.6474,115.06839,308.02,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.32,0.9,N
-2.67368,115.12592,302.82,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,292.71,0.67,N
-1.90191,110.16341,306.19,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,290.35,1.29,N
-2.67584,114.96564,309.39,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.41,1.8,N
-2.68032,114.97224,321.36,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,296.1,2.54,N
-2.67807,114.95798,304.96,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.98,1.03,N
-2.68088,114.9758,307.4,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.33,2.22,N
-1.91571,110.10812,299.24,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,283.02,0.51,N
-2.09491,111.13486,308.95,0.41,0.45,2023-10-06,1739,1,nominal,2.0NRT,285.21,0.95,N
-2.0972,111.14947,303.66,0.41,0.45,2023-10-06,1739,1,nominal,2.0NRT,285.98,0.77,N
-2.60983,114.36974,320.17,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.7,2.31,N
-2.74167,115.16587,310.78,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,293.11,0.72,N
-2.63431,114.34701,333.34,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,295.79,9.39,N
-2.6349,114.35072,348.06,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,311.86,31.05,N
-2.63371,114.34329,309.98,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.05,9.39,N
-2.87491,115.86092,305.77,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,293.28,0.67,N
-3.87067,122.40297,307.79,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,292.58,0.86,N
-3.8713,122.40729,305.38,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,292.92,1.49,N
-2.63714,114.34276,352.23,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,303.16,9.39,N
-2.63773,114.34647,367,0.41,0.37,2023-10-06,1739,1,high,2.0NRT,305.06,9.39,N
-2.63832,114.35018,351.34,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,307.84,31.05,N
-2.63891,114.35388,328.06,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.43,31.05,N
-2.63654,114.33905,319.78,0.42,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.1,2.84,N
-2.63997,114.33851,325.14,0.42,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.05,4.06,N
-2.64056,114.34222,354.58,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,302.94,10.75,N
-2.64115,114.34593,353.02,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,299.92,10.75,N
-2.64175,114.34964,334.27,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,295.97,6.04,N
-3.87886,122.39735,316.81,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,291.92,1.52,N
-2.34125,112.45528,303.47,0.51,0.41,2023-10-06,1739,1,nominal,2.0NRT,293,1.25,N
-2.62104,114.15367,302.59,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,285.05,1.25,N
-2.62524,114.18002,305.26,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,281.02,1.38,N
-2.61908,114.11917,331.14,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,291.65,2.94,N
-2.61847,114.11539,310.51,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,290.31,2.94,N
-2.62389,114.14937,312.44,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,288.85,2.38,N
-2.62509,114.15689,301.03,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,283.92,0.88,N
-2.62808,114.17571,298.79,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,277.57,1.01,N
-2.62868,114.17947,319.87,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,282.74,1.01,N
-2.63213,114.17892,301.85,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,284.02,1.01,N
-3.90413,122.41563,312.27,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,293.22,3.12,N
-3.90477,122.41994,309.61,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,292.73,2.19,N
-2.62358,114.10295,309.38,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,286.86,1.14,N
-2.62643,114.09863,302.25,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,283.02,1.14,N
-2.03863,110.22929,329.78,0.47,0.48,2023-10-06,1739,1,nominal,2.0NRT,293.81,3.99,N
-2.64163,114.03788,309,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,273.81,0.64,N
-2.64223,114.04167,299.52,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,269.52,0.88,N
-2.03964,110.20743,303.93,0.47,0.48,2023-10-06,1739,1,nominal,2.0NRT,291.99,1.57,N
-2.81217,115.09672,307.6,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.46,0.61,N
-2.74163,114.62724,309.78,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.17,0.98,N
-2.66672,114.08453,341.55,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.47,5.57,N
-2.66612,114.08073,318.32,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,292.86,2.77,N
-2.76774,114.72699,307.7,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.12,0.92,N
-2.66958,114.08019,338.91,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.68,6.06,N
-2.67018,114.08398,349.6,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,297.29,8.89,N
-2.77112,114.72646,314.64,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.41,1.51,N
-2.67304,114.07964,344.64,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.83,6.06,N
-2.67363,114.08344,349.4,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,299.32,8.89,N
-2.6765,114.07909,349.2,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,297.3,5.61,N
-2.67709,114.08289,356.72,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,304.78,12.2,N
-2.67768,114.08668,308.2,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.44,12.2,N
-2.68055,114.08234,367,0.42,0.38,2023-10-06,1739,1,high,2.0NRT,301.26,12.2,N
-2.67995,114.07854,309.52,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.08,5.61,N
-2.67882,114.07938,327.15,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.68,2.4,N
-2.67943,114.08316,367,0.42,0.38,2023-10-06,1739,1,high,2.0NRT,303.52,12.9,N
-2.67821,114.07558,308.52,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.11,2.4,N
-2.68288,114.08261,337.07,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,296.21,12.9,N
-2.68227,114.07883,313.02,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.37,2.4,N
-2.87814,115.25962,311.99,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,295.8,1.3,N
-2.07252,110.18639,306.58,0.47,0.48,2023-10-06,1739,1,nominal,2.0NRT,292.65,1.95,N
-2.80158,114.69234,315.48,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.29,1.48,N
-2.72395,114.18426,320.88,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.88,1.95,N
-2.70647,114.075,307.85,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.1,1.38,N
-2.80497,114.69181,305.2,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,290.72,0.37,N
-2.71234,114.08958,314.47,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.79,2.11,N
-2.72679,114.17997,308.49,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.1,1.67,N
-2.72739,114.18372,311.34,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.36,1.95,N
-2.7158,114.08904,304.76,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.07,1.39,N
-2.71761,114.10038,305.04,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.49,1.13,N
-2.73023,114.17943,309.33,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.28,1.22,N
-2.73263,114.19443,315.22,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.86,1.59,N
-2.73323,114.19817,310.59,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.7,2.4,N
-2.78338,114.51267,308.96,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.67,0.92,N
-2.73607,114.19388,314.24,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.87,1.59,N
-2.80936,114.65405,305,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,292.41,0.76,N
-2.72617,114.0874,306.3,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.35,1.73,N
-2.80633,114.59129,318.94,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.59,1.41,N
-2.7452,114.18475,306.1,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.2,2.08,N
-2.74818,114.20349,305.99,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.34,0.69,N
-2.80857,114.58349,304.55,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.57,0.28,N
-2.80972,114.59076,315.22,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.44,1.36,N
-2.91315,115.24338,317.7,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,296.33,2.39,N
-2.73713,114.08956,308.47,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.02,1.59,N
-2.73773,114.09334,308.27,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.67,1.59,N
-2.74059,114.08901,326.06,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.1,1.59,N
-2.73999,114.08524,305.83,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,292.82,1.6,N
-2.75254,114.16436,305.61,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.55,1.42,N
-2.76478,114.19703,313.64,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.45,1.56,N
-2.76525,114.17774,309.07,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.42,2.67,N
-2.94261,115.23517,330.28,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,297.27,2.65,N
-2.13513,110.12823,313.18,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,292.04,1.29,N
-2.13581,110.13251,307.71,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,291.95,1.29,N
-2.94205,115.23164,313.57,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,296.31,2.65,N
-2.14019,110.13179,306.49,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,291.65,1.28,N
-2.77606,114.15679,313.55,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.26,2.06,N
-2.85165,114.63625,308.19,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.07,0.55,N
-2.15799,110.21595,335.51,0.47,0.48,2023-10-06,1739,1,nominal,2.0NRT,293.55,5.44,N
-2.7795,114.15624,325.61,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.31,2.06,N
-2.78295,114.1557,325.9,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.16,2.3,N
-1.05831,103.23918,301.83,0.73,0.76,2023-10-06,1739,1,nominal,2.0NRT,288.58,0.55,N
-2.65194,113.32361,306.98,0.46,0.39,2023-10-06,1739,1,nominal,2.0NRT,293.85,2.06,N
-2.78235,114.15194,315.31,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.14,2.3,N
-2.78354,114.15945,319.64,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.71,2.24,N
-2.7858,114.1514,328.68,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.33,2.3,N
-2.78047,114.11753,304.25,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.21,0.59,N
-2.78392,114.11697,323.66,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.91,1.46,N
-2.79042,114.15837,334.25,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,296.01,2.35,N
-2.78924,114.15085,315.55,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.98,1.28,N
-2.78983,114.15461,309.33,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.55,1.28,N
-2.79101,114.16212,307.32,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.82,2.35,N
-2.7916,114.16588,306.97,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.84,1.8,N
-2.78737,114.11643,307.3,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.3,1.46,N
-2.79328,114.15407,307.76,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.26,1.28,N
-2.79387,114.15782,318.22,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.6,2.35,N
-2.79623,114.17285,307.52,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.73,1.39,N
-2.79672,114.15352,306.07,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.26,1.28,N
-2.91102,114.82615,321.52,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.95,1.92,N
-2.97036,115.19815,307.78,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,296.11,1.34,N
-2.80929,114.14794,305.75,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.56,1.1,N
-2.80989,114.1517,308.99,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.25,1.1,N
-2.81333,114.15115,313.3,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.72,1.49,N
-2.85798,114.4296,306.12,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.2,0.93,N
-2.94494,114.9524,325.78,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,296.74,1.8,N
-2.81678,114.15061,309.86,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.36,1.49,N
-2.94438,114.94884,304.73,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,292.2,1.8,N
-2.9483,114.95187,310.26,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.87,1.17,N
-2.81764,114.11191,309.14,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.35,0.92,N
-2.81885,114.11945,306.66,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.49,1.41,N
-2.82306,114.14576,309.81,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.75,1.84,N
-2.9065,114.64615,329.6,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.51,2.77,N
-2.69308,113.31375,306.36,0.46,0.39,2023-10-06,1739,1,nominal,2.0NRT,293.94,1.64,N
-2.90989,114.64561,334.86,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.09,2.77,N
-2.99873,115.20451,312.96,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,296.87,2,N
-2.91385,114.64869,325.53,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.51,2.05,N
-2.83384,114.12479,313.1,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.45,1.86,N
-2.18907,110.0987,340.33,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,292.54,6.31,N
-2.18976,110.10298,340.98,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,294.67,8.6,N
-2.70934,113.32369,334.95,0.45,0.39,2023-10-06,1739,1,nominal,2.0NRT,297.76,3.77,N
-2.70999,113.32777,320.24,0.45,0.39,2023-10-06,1739,1,nominal,2.0NRT,294.19,3.77,N
-2.19415,110.10225,367,0.48,0.48,2023-10-06,1739,1,high,2.0NRT,297.91,8.6,N
-2.19346,110.09796,318.3,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,290.84,6.31,N
-2.19485,110.10653,312.88,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,291.82,8.6,N
-2.71292,113.32313,305.73,0.45,0.39,2023-10-06,1739,1,nominal,2.0NRT,293.74,3.77,N
-2.19924,110.1058,309.68,0.48,0.48,2023-10-06,1739,1,nominal,2.0NRT,290.56,1.61,N
-2.2299,110.29546,313.93,0.46,0.47,2023-10-06,1739,1,nominal,2.0NRT,292.78,1.65,N
-2.92106,114.60672,304.77,0.41,0.37,2023-10-06,1739,1,nominal,2.0NRT,292.6,0.38,N
-2.92962,114.63879,307.09,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,291.07,0.84,N
-2.933,114.63827,310.6,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.05,1.54,N
-2.66219,112.91274,328.86,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,294.25,4.7,N
-3.02431,115.17171,312.12,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,296.76,1.5,N
-3.02709,115.16769,325.44,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,297.13,1.5,N
-3.03211,115.15609,331.49,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,296.86,4.59,N
-3.03544,115.15557,329.68,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,296.66,2.89,N
-3.07078,115.37974,303.94,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,293.42,0.55,N
-2.60329,112.39854,345.02,0.51,0.41,2023-10-06,1739,1,nominal,2.0NRT,295.03,6.82,N
-1.16527,103.33417,302.55,0.72,0.75,2023-10-06,1739,1,nominal,2.0NRT,289,0.98,N
-3.04157,115.15099,312.17,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,296.22,1.83,N
-2.62245,112.44666,311.18,0.5,0.41,2023-10-06,1739,1,nominal,2.0NRT,293.88,1.4,N
-2.3688,110.78336,338.45,0.43,0.46,2023-10-06,1739,1,nominal,2.0NRT,293.61,5.25,N
-2.36941,110.78723,315.25,0.43,0.46,2023-10-06,1739,1,nominal,2.0NRT,293.43,3.82,N
-3.04439,115.0819,309.08,0.39,0.37,2023-10-06,1739,1,nominal,2.0NRT,295.57,1.36,N
-3.00472,114.80773,322.08,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.04,1.9,N
-3.05218,115.08791,305.37,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,294.91,1,N
-2.69449,112.78423,306.5,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,293.16,0.53,N
-2.70057,112.8231,316.91,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,293.59,1.93,N
-3.24362,116.26046,325.39,0.38,0.36,2023-10-06,1739,1,nominal,2.0NRT,294.28,1.44,N
-3.06521,115.1329,307.82,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,295.93,1.45,N
-3.24692,116.25996,308.42,0.38,0.36,2023-10-06,1739,1,nominal,2.0NRT,294.6,1.44,N
-2.69324,112.78178,304.69,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,293.07,0.54,N
-2.69956,112.82059,307.42,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,293.41,1.03,N
-3.07189,115.13187,312.35,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,296.07,1.49,N
-2.36983,110.78408,337.98,0.43,0.46,2023-10-06,1739,1,nominal,2.0NRT,294.99,6.04,N
-2.70322,112.82,306.01,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,293.46,1.03,N
-2.70392,112.82431,308.72,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,293.7,1.03,N
-3.04407,114.84939,309.45,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,293.99,1.09,N
-1.1644,103.33457,302.53,0.72,0.75,2023-10-06,1739,1,nominal,2.0NRT,288.85,0.96,N
-2.73098,112.82881,310.41,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,293.11,1.2,N
-3.05241,114.81512,312.3,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.58,1.54,N
-2.49426,111.31387,329.27,0.39,0.44,2023-10-06,1739,1,nominal,2.0NRT,292.8,1.67,N
-2.49369,111.31033,304.52,0.39,0.44,2023-10-06,1739,1,nominal,2.0NRT,292.61,1.67,N
-1.19972,103.37579,302.52,0.71,0.75,2023-10-06,1739,1,nominal,2.0NRT,288.53,1.39,N
-2.3101,110.15051,305.75,0.47,0.48,2023-10-06,1739,1,nominal,2.0NRT,292.04,1.53,N
-2.49829,111.31323,313.94,0.39,0.44,2023-10-06,1739,1,nominal,2.0NRT,292.57,1.67,N
-2.94601,114.08065,330.58,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.66,3.83,N
-2.94661,114.08442,310.06,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.78,3.83,N
-2.94946,114.0801,353.77,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,299.23,3.83,N
-2.94886,114.07633,318.13,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.35,2.45,N
-2.95006,114.08387,318.45,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.49,3.83,N
-2.95231,114.07578,322.97,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.21,3.15,N
-2.95291,114.07955,343.68,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,299.18,4.13,N
-3.07377,114.84106,318.59,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,296.22,1.79,N
-2.95636,114.07901,308.2,0.42,0.38,2023-10-06,1739,1,nominal,2.0NRT,293.97,4.13,N
-2.92849,113.81365,310.4,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.78,1.8,N
-2.80595,113.01723,313.64,0.47,0.4,2023-10-06,1739,1,nominal,2.0NRT,295.57,3,N
-3.23304,115.69852,307.52,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,294.43,0.4,N
-2.68033,112.17587,308.12,0.52,0.42,2023-10-06,1739,1,nominal,2.0NRT,293.67,1.22,N
-3.23635,115.69801,309,0.39,0.36,2023-10-06,1739,1,nominal,2.0NRT,294.11,0.84,N
-3.10347,114.83273,306.87,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,296.15,1.12,N
-2.68869,112.17934,316.87,0.52,0.42,2023-10-06,1739,1,nominal,2.0NRT,294.62,2.74,N
-3.12477,114.94613,316.13,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,292.95,0.82,N
-2.96607,113.87084,308.3,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.57,1.05,N
-3.13929,114.97292,305.21,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.58,1.11,N
-2.81572,112.88992,326.15,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,294.75,3.37,N
-2.96954,113.87029,347.14,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,299.04,11.58,N
-2.97015,113.87413,337.36,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,298.01,2.63,N
-2.81438,112.88137,310.43,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,295.11,1.81,N
-2.81937,112.88934,322.55,0.48,0.4,2023-10-06,1739,1,nominal,2.0NRT,295.01,3.37,N
-2.98741,113.96151,341.52,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,312.09,35.83,N
-2.97362,113.87357,309.76,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,295.79,2.63,N
-2.97423,113.87742,305.47,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.35,2.63,N
-2.98801,113.96531,314.83,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,294.34,5.81,N
-3.14766,114.98249,304.35,0.4,0.37,2023-10-06,1739,1,nominal,2.0NRT,294.05,0.59,N
-2.97148,113.87102,326.47,0.43,0.38,2023-10-06,1739,1,nominal,2.0NRT,296.63,4.42,N
